ocid,comprador,departamento,categoria,monto,dias_consulta,dias_consulta_origen,n_licitantes,adjudicado,descripcion
ocds-dgv273-seacev3-1228198,HOSPITAL DE EMERGENCIAS - JOSÉ CASIMIRO ULLOA,LIMA,services,84500.0,2.0,declarado,18.0,True,"CONTRATACIÓN DEL SERVICIO DE INTERNET DEDICADO POR MEDIO DE FIBRA ÓPTICA PRINCIPAL Y CONTINGENCIA ENLACE DE TIPO LAN TO LAN PARA INTERCONEXIÓN DE SEDES ANEXAS, SEGURIDAD PERIMETRAL GESTIONADA"
ocds-dgv273-seacev3-1228196,MUNICIPALIDAD DISTRITAL DE SALAS - LAMBAYEQUE,LAMBAYEQUE,goods,104886.75,2.0,declarado,4.0,True,"ADQUISICION DE AGREGADOS SIN FICHA HOMOLOGADA PARA LA EJECUCION DEL PROYECTO: CREACION DEL SERVICIO DE ESPACIOS PUBLICOS URBANOS EN EL PARQUE DE CENTRO POBLADO MIRAFLORES DISTRITO DE SALAS DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE, CUI N° 2656263"
ocds-dgv273-seacev3-1228796,MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS,PIURA,services,69635.34,2.0,declarado,11.0,False,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TÉCNICO DEL PROYECTO DE INVERSIÓN: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 1071 DISTRITO DE PARIÑAS DE LA PROVINCIA DE TALARA DEL DEPARTAMENTO DE PIURA; CON CUI N°2662651
ocds-dgv273-seacev3-1228660,MUNICIPALIDAD DISTRITAL DE BREÑA,LIMA,works,817955.34,2.0,declarado,16.0,True,"¿CONSTRUCCIÓN DE VEREDA O ACERA; REMODELACIÓN DE MOBILIARIO URBANO; ADQUISICION DE EQUIPOS COMPLEMENTARIOS Y AREA VERDE; ADEMAS DE OTROS ACTIVOS EN EL (LA) PARQUE PARIACOTO DE LA URB. CHACRA COLORADA, DISTRITO DE BREÑA, PROVINCIA DE LIMA, DEPARTAMENTO DE LIMA¿ CUI N° 2707186"
ocds-dgv273-seacev3-1228504,MUNICIPALIDAD DISTRITAL DE EL AGUSTINO,LIMA,works,200931.98,2.0,declarado,14.0,True,"EJECUCION DE OBRA: ""RENOVACION DE CERCO PERIMETRICO Y AMBIENTE DE JUEGOS RECREATIVOS; EN EL(LA) PARQUE N°01 COOP.\nTAYACAJA EN EL CENTRO POBLADO EL AGUSTINO, DISTRITO DE EL AGUSTINO, PROVINCIA LIMA, DEPARTAMENTO LIMA"" CUI 2715977"
ocds-dgv273-seacev3-1228498,MUNICIPALIDAD PROVINCIAL DE LA CONVENCION - SANTA ANA,CUSCO,goods,156718.0,2.0,declarado,11.0,False,"ADQUISICION DE EQUIPOS DE COCCION, ELECTRODOMESTICOS,  EQUIPOS PARA PANADERIA Y PASTELERIA  ¿ (183) MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE PASTELES Y POSTRES DE LA ASOCIACION VIRGEN DEL CARMEN QUILLABAMBA DEL DISTRITO DE SANTA ANA - LA CONVENCION - CUSCO"
ocds-dgv273-seacev3-1228298,MUNICIPALIDAD DISTRITAL DE SURQUILLO,LIMA,works,2051028.28,2.0,declarado,22.0,False,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE N°01 (AMISTAD) DE LA URB. CALERA DE LA MERCED - SECTOR 07 DISTRITO DE SURQUILLO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA"" CON CUI N° 2651514"
ocds-dgv273-seacev3-1228285,MUNICIPALIDAD DISTRITAL DE LA PECA,AMAZONAS,works,2137619.87,2.0,declarado,4.0,True,"ejecución de la obra: ""RENOVACION DE PUENTE; EN EL (LA) CAMINO VECINAL AM-532 (PUENTE LALA), TRAMO EMP. AM-532 ¿ LOCALIDAD DE LALA ¿ LOCALIDAD DE EL PARAISO EN EL CENTRO POBLADO LALA, DISTRITO DE LA PECA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS"", CON CUI Nº2677240."
ocds-dgv273-seacev3-1228272,MUNICIPALIDAD DISTRITAL DE CHAVIÑA,AYACUCHO,works,135273.37,2.0,declarado,5.0,True,"¿¿NSTRUCCIÓN DE SERVICIOS HIGIÉNICOS Y/O VESTIDORES PARA\nESTUDIANTES; EN EL(LA) I.E. 201, DISTRITO DE CHAVINA, PROVINCIA DE LUCANAS,\nDEPARTAMENTO DE AYACUCHO"" con CUI N° 2717490"
ocds-dgv273-seacev3-1228265,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,PUNO,services,426682.48,2.0,declarado,22.0,True,"SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA AV. SACSAYHUAMÁN (TRAMO: JR. MIRAFLORES ¿ AV. AVIACIÓN) Y JR. AMANECER (TRAMO: AV. INDEPENDENCIA ¿ JR. MIRAFLORES) DE LA CIUDAD DE JULIACA, DISTRITO DE JULIACA ¿ PROVINCIA DE SAN ROMÁN ¿ DE"
ocds-dgv273-seacev3-1228262,MUNICIPALIDAD DISTRITAL DE ACRAQUIA,HUANCAVELICA,works,346590.95,2.0,declarado,,False,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: CREACIÓN DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN GRASS DEPORTIVO EN EL ANEXO FLOR DE RETAMA DEL DISTRITO DE ACRAQUIA DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA CON CUI N° 2672824
ocds-dgv273-seacev3-1228259,GOBIERNO REGIONAL DE PUNO - PROGRAMA DE APOYO AL DESARROLLO RURAL ANDINO - PRADERA I,PUNO,services,120000.0,2.0,declarado,15.0,True,CONTRATACIÓN DE SERVICIO DE ACONDICIONAMIENTO DEL CENTRO DE CUIDADO DE REPRODUCTORES  A TODO COSTO PARA EL PROYECTO   MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CAPACIDADES DE TRANSFORMACIÓN Y COMERCIALIZACIÓN DE LA CADENA PRODUCTIVA DE OVINOS EN LAS 5 PROVINCIAS
ocds-dgv273-seacev3-1228254,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO CHAVIN S.A.,ANCASH,works,70852.23,2.0,declarado,10.0,True,"ADQUISICIÓN DE TUBERÍA; EN EL (LA) OPTIMIZACIÓN DEL CRUCE AÉREO PARA LA RED SECUNDARIA DE AGUA POTABLE EL CENTRO POBLADO DE MARCAC, DISTRITO DE INDEPENDENCIA DISTRITO DE HUARAZ, PROVINCIA HUARAZ, DEPARTAMENTO ANCASH, CON CUI Nº 2648787"
ocds-dgv273-seacev3-1228251,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,goods,71200.0,2.0,declarado,10.0,False,"ADQUISICIÓN DE GRUPO ELECTROGENO, PARA EL PLAN DE NEGOCIO DENOMINADO: ""MEJORAMIENTO DEL PROCESO DE PRODUCCIÓN DE PANADERIA EN LA EMPRESA CONTRATISTAS GENERALES JOMM S.A.C, EN EL CENTRO POBLADO DE PICHIU QUINUARAGRA, DEL DISTRITO DE SAN MARCOS, PROVINCIA DE HUARI, REGIÓN ANCASH"" CON CU 2720440."
ocds-dgv273-seacev3-1228242,GOBIERNO REGIONAL DE SAN MARTIN Sede Central,SAN MARTIN,services,274500.0,2.0,declarado,9.0,True,CONTRATACIÓN DEL SERVICIO ESPECIALIZADO DE PERFORACIÓN DE POZO TUBULAR A NIVEL EXPLORATORIO PARA CAPTACIÓN DE AGUA SUBTERRÁNEA DESTINADA AL CONSUMO HUMANO EN LAS COMUNIDADES NATIVAS DE SANTA SOFÍA Y SANTA ROSA DEL DISTRITO DE PAPAPLAYA Y EN LA COMUNIDAD NATIVA MORROYACU DEL DISTRITO DE MOYOBAMBA
ocds-dgv273-seacev3-1228240,MUNICIPALIDAD PROVINCIAL DE ESPINAR,CUSCO,goods,318125.0,2.0,declarado,1.0,False,"ADQUISICION DE PETROLEO DIESEL B5 S-50 para el Proyecto: ¿MANTENIMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE MEDIANTE CAMION CISTERNA A LAS ZONAS PERIFERICAS Y COMUNIDADES DEL DISTRITO DE ESPINAR, PROVINCIA DE ESPINAR - DEPARTAMENTO CUSCO¿"
ocds-dgv273-seacev3-1228237,"SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE CHIMBOTE, CASMA Y HUARMEY",ANCASH,services,183764.31,2.0,declarado,10.0,False,"SERVICIO DE SUPERVISION DE LA ADQUISICION DE MICROMEDIDORES, EN EL (LA) PARA LA INSTALACION EN LA LOCALIDAD DE CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH - III ETAPA ""CUI N°2598498"
ocds-dgv273-seacev3-1221341,MUNICIPALIDAD PROVINCIAL DE HUANCAYO,JUNIN,works,378079.34,2.0,declarado,4.0,False,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA ¿MEJORAMIENTO DE LOS SERVICIOS DEPORTIVOS EN LA LOCALIDAD DE SURCUBAMBA, DISTRITO DE SANTO DOMINGO DE ACOBAMBA, PROVINCIA DE HUANCAYO, DEPARTAMENTO DE JUNÍN¿"
ocds-dgv273-seacev3-1221340,MUNICIPALIDAD PROVINCIAL DE RIOJA,SAN MARTIN,services,464313.11,2.0,declarado,14.0,True,"CONTRATACION DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA EJECUCION DE LA OBRA ¿MEJORAMIENTO VIAL URBANO DEL JR. TEOBALDO LOPEZ CDRA 09 AL 12; JR. BOLOGNESI CDRA. 03 AL 06; JR ATAHUALPA CDRA 01 AL 04; JR. COLON CDRA 10; JR. ALMIRANTE GRAU CDRA 01; PASAJE TUPAC AMARU CDRA 01, DE LA CIUDAD DE RIOJ"
ocds-dgv273-seacev3-1221339,MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,PIURA,goods,120000.0,2.0,declarado,21.0,True,"CONTRATACIÓN DE ADQUISICIÓN DE 300 SILLAS DE RUEDAS METÁLICAS DESTINADAS A PERSONAS CON DISCAPACIDAD PARA LA UNIDAD FUNCIONAL DE LA OFICINA MUNICIPAL DE ATENCIÓN A LAS PERSONAS CON DISCAPACIDAD (OMAPED) DE LA MUNICIPALIDAD PROVINCIAL DE MORROPÓN, CHULUCANAS, PARA EL PERIODO 2026"
ocds-dgv273-seacev3-1221335,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,AYACUCHO,services,483500.0,2.0,declarado,11.0,True,"CONTRATACIÓN DE SERVICIO DE CAPACITACIÓN DE FORTALECIMIENTO DE CAPACIDADES, MEDIANTE EL DESARROLLO DEL CURSO DE ""OPERACIÓN Y MANTENIMIENTO DE LOS SERVICIOS DE SANEAMIENTO EN EL ÁMBITO RURAL"", DIRIGIDO A OPERADORES DE LA REGIÓN AYACUCHO. PARA LA META 12: FORTALECIMIENTO DE CAPACIDADES A PRESTADORES D"
ocds-dgv273-seacev3-1221333,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE CHACHAPOYAS,AMAZONAS,services,108566.0,2.0,declarado,5.0,False,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. AM - 110 - TAQUIA - MARIAPATA - OPELEL - TAMIAPAMPA (KM 19+650), DISTRITO DE CHACHAPOYAS, PROVINCIA DE CHACHAPOYAS, DEPARTAMENTO DE AMAZONAS"
ocds-dgv273-seacev3-1221332,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,LAMBAYEQUE,goods,132327.72,2.0,declarado,11.0,True,"ADQUISICIÓN DE CURVADORA DE PERFILES Y TUBOS PARA EL PLAN DE NEGOCIO: ¿MEJORAMIENTO DE LA EFICIENCIA EN LA FABRICACIÓN DE ESTRUCTURAS METÁLICAS MEDIANTE LA OPTIMIZACIÓN DE LOS PROCESOS DE B Y V CONSTRUCCIONES METÁLICAS Y SERVICIOS GENERALES S.R.L. DEL DISTRITO DE JOSÉ LEONARDO ORTIZ, PROVINCIA DE CH"
ocds-dgv273-seacev3-1221330,MUNICIPALIDAD DISTRITAL DE ATAVILLOS ALTO,LIMA,works,389746.33,2.0,declarado,9.0,True,"EJECUCION DE LA OBRA ""REPARACION DE LINEA DE CONDUCCION EN EL CANAL DE RIEGO SANTIAGO EN EL CENTRO POBLADO SANTIAGO DE CHISQUE, DISTRITO DE ATAVILLOS ALTO, PROVINCIA DE HUARAL, DEPARTAMENTO LIMA"" - CUI: 2620586."
ocds-dgv273-seacev3-1221329,INSTITUTO VIAL PROVINCIAL DE PASCO - IVP-PASCO,PASCO,services,72517.07,2.0,declarado,18.0,True,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. PA-106 (CARHUAC) (KM 00+417)-SOCORRO L=12.069 KM UBICADO EN EL DISTRITO DE NINACACA, PROVINCIA Y DEPARTAMENTO DE PASCO"
ocds-dgv273-seacev3-1221324,GOBIERNO REGIONAL DE HUANCAVELICA-HOSPITAL DEPARTAMENTAL DE HUANCAVELICA,HUANCAVELICA,goods,74360.0,2.0,declarado,2.0,True,ADQUISICIÓN DE SOLUCIONES PARA NUTRICIÓN PARENTERAL INYECT ¿ 500 ML PARA EL DEPARTAMENTO DE FARMACIA DEL HOSPITAL DEPARTAMENTAL DE HUANCAVELICA.
ocds-dgv273-seacev3-1221322,MUNICIPALIDAD PROVINCIAL DE ESPINAR,CUSCO,services,82178.0,2.0,declarado,21.0,True,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO VIAL SERVICIO DE MANTENIMIENTO RUTINARIO DE LOS CAMINOS VECINALES NO PAVIMENTADOS TRAMO: EMP. PE-3S W - INCAPAMPA - CHUIQUIÑA - KM 14+468, LONGITUD: 14,468 KM, DISTRITO DE COPORAQUE - ESPINAR - CUSCO."
ocds-dgv273-seacev3-1221320,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,LAMBAYEQUE,goods,179439.0,2.0,declarado,13.0,True,"ADQUISICIÓN DE MAQUINARIA TORNO CNC PARA EL PLAN DE NEGOCIO: MEJORAMIENTO TECNOLÓGICO PARA INCREMENTAR LA PRODUCCIÓN Y COMERCIALIZACIÓN DE ESTRUCTURAS METÁLICAS DE LA EMPRESA INDUSTRIAS CASA DEL TORNILLO S.A.C., DISTRITO DE JOSÉ LEONARDO ORTIZ, PROVINCIA DE CHICLAYO REGIÓN LAMBAYEQUE META 331"
ocds-dgv273-seacev3-1221319,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,LIMA,goods,303600.0,2.0,declarado,32.0,True,"ADQUISICIÓN DE MOTOGUADAÑAS, PARA LA IMPLEMENTACIÓN DE LA TAREA, KIT DE CONSERVACIÓN DE FORRAJE, ACTIVIDAD 5005611 ADMINISTRACIÓN Y ALMACENAMIENTO DE KITS PARA LA ASISTENCIA FRENTE A EMERGENCIAS Y DESASTRES ¿ PP 0068 ¿ PARA LA UNIDAD ZONAL PUNO."
ocds-dgv273-seacev3-1221313,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE CHACHAPOYAS,AMAZONAS,services,123760.0,2.0,declarado,6.0,True,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. PE - 08B - ILLABAMBA - PLAZAPAMPA - GOLLON (22+400), DISTRITO DE BALSAS, PROVINCIA DE CHACHAPOYAS, DEPARTAMENTO DE AMAZONAS"
ocds-dgv273-seacev3-1221312,MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO,goods,374000.0,2.0,declarado,21.0,False,"ADQUISICION E INSTALACION DE SISTEMA DE UTILIZACION DE RED MEDIA TENSION PARA EL PROYECTO (0173) MEJORAMIENTO Y AMPLIACION DE LA PRESTACION DEL SERVICIO DE SALUD DEL ESTABLECIMIENTO DE SALUD DE SAN PEDRO APV. PICCHU ALTO, DISTRITO DE CUSCO, PROVINCIA DE CUSCO ¿ CUSCO."
ocds-dgv273-seacev3-1221311,MUNICIPALIDAD DISTRITAL DE MANANTAY,UCAYALI,services,81452.75,2.0,declarado,4.0,False,"SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA MZ 21 LT 3 DEL AA.HH. LOS PROCERES DE LA INDEPENDENCIA, DISTRITO DE MANANTAY DE LA PROVINCIA DE CORONEL PORTILLO DEL DEPARTAMENTO DE UCAYALI¿ ¿ CUI Nº 2691219"
ocds-dgv273-seacev3-1221310,MUNICIPALIDAD DISTRITAL DE HUACHOS,HUANCAVELICA,services,450000.0,2.0,declarado,7.0,False,"""CREACIÓN DEL SERVICIO DE AGUA PARA RIEGO DE LOS SECTORES DE SAMANA, CONCHA, ESCALERA, PICHANA, ACARAPATA, TAYWAS, HAHUALLACA, CHITAPUCRO, TOCLLASCICA, INYAGASA, RIMICRUZ, UCHUPA, PAJCHICANCHA Y LECCLESPATA, DISTRITO DE HUACHOS - CASTROVIREYNA - HUANCAVELICA"", con CUI 2338129"
ocds-dgv273-seacev3-1229224,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA,AREQUIPA,works,280502.53,2.0,declarado,9.0,True,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO EN EL SISTEMA DE ALCANTARILLADO EN EL PASAJE LANIFICIO MZ. J Y J', DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO, PROVINCIA Y DEPARTAMENTO DE AREQUIPA¿."
ocds-dgv273-seacev3-1229215,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,works,4057154.99,2.0,declarado,31.0,True,"CONTRATACIÓN DE EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES AVENIDA 1, CALLE 1, CALLE B Y PASAJE 1 DEL ASENTAMIENTO HUMANO PROGRAMA MUNICIPAL DE VIVIENDA VILLA CERRILLOS ALBERTO FUJIMORI, DISTRITO DE CERRO COLORADO DE LA PROVINCIA DE AREQUIPA DEL DEPARTAME"
ocds-dgv273-seacev3-1229203,MUNICIPALIDAD DISTRITAL DE MANZANARES,JUNIN,goods,112000.0,2.0,declarado,14.0,True,"¿ADQUISICION DE CAMION VOLQUETE CAPACIDAD 6 M3, PARA LA EJECUCION DEL PROYECTO:¿ ADQUISICION DE VOLQUETE Y EQUIPO DE BARRIDO Y LIMPIEZA; EN EL(LA) AREA DE SERVICIOS PUBLICOS DISTRITO DE MANZANARES, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN¿ CUI N°2707057"
ocds-dgv273-seacev3-1229191,MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE,LIMA,goods,299200.0,2.0,declarado,13.0,True,ADQUISICIÓN DE UNIFORMES E INDUMENTARIAS PARA EL PERSONAL DE SERENAZGO
ocds-dgv273-seacev3-1229113,MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE,LIMA,works,325561.58,2.0,declarado,11.0,True,"MEJORAMIENTO DE LOS SERVICOS FUNERARIOS Y DE SEPULTURA DEL CEMENTERIO MUNICIPAL DEL DISTRITO DE SAN LUIS - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA, CON CUI N° 2453516"
ocds-dgv273-seacev3-1229091,MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA,SAN MARTIN,services,463811.66,2.0,declarado,21.0,True,"SUPERVISIÓN DE LA EJECUCIÓN DE LA OBRA: ¿AMPLIACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DEL BARRIO CESAR VALLEJO DE LA LOCALIDAD DE NUEVA CAJAMARCA, DISTRITO DE NUEVA CAJAMARCA - PROVINCIA DE RIOJA - DEPARTAMENTO DE SAN MARTIN"" ¿ CON CUI N° 2675044"
ocds-dgv273-seacev3-1229076,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD,works,2080005.68,2.0,declarado,9.0,True,"MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA IE 80949 DIVINO NIÑO JESÚS DEL SECTOR EL TENIX EN EL ANEXO DE CAMPAMENTO, DISTRITO DE PATAZ DE LA PROVINCIA DE PATAZ DEL DEPARTAMENTO DE LA LIBERTAD"
ocds-dgv273-seacev3-1229062,MUNICIPALIDAD PROVINCIAL DE HUANCAYO,JUNIN,services,146200.0,2.0,declarado,8.0,True,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE RETROEXCAVADORA PARA PARA LA OBRA:¿ AMPLIACIÓN DEL SERVICIO DE ALCANTARILLADO SANITARIO EN EL SISTEMA DE ALCANATRILLADO SANITARIO DEL BARRIO CASTILLA EN EL CENTRO POBLADO URBANO DE LA PUNTA, DISTRITO DE SAPALLANGA, PROVINCIA DE HUANCAYO, DEPARTAMENTO DE JUNÍN-"
ocds-dgv273-seacev3-1229050,MUNICIPALIDAD DISTRITAL DE MUSGA,ANCASH,works,213867.94,2.0,declarado,13.0,True,"EJECUCION DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL EN EL SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE JIRCA DISTRITO DE MUSGA DE LA PROVINCIA DE MARISCAL LUZURIAGA DEL DEPARTAMENTO DE ANCASH¿, CON CUI Nº 2694432"
ocds-dgv273-seacev3-1228899,MUNICIPALIDAD DISTRITAL DE MARANURA,CUSCO,goods,850784.67,2.0,declarado,5.0,True,"CONTRATACION DE BIENES: TRACTORES AGRÍCOLAS CABINADOS PARA EL PROYECTO: MEJORAMIENTO DE LOS SERV. OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIV. DE DESARROLLO AGROPECUARIO DE LA SUB GER. DE DESARROLLO ECONÓMICO DE LA MUNIC. DIST. DE MARANURA, DIST. DE MARANURA, PROV. LA CONVENCION, DPTO CUSCO."
ocds-dgv273-seacev3-1228889,DIRECCIÓN DE SANIDAD DE LA PNP,LIMA,goods,185000.0,2.0,declarado,6.0,True,ADQ. DE PRODUCTOS AFINES (COMPRESAS FRIAS) PARA MEDICINA FÍSICA Y DE REHABILITACIÓN DE LAS IPRESS PNP AF-2026
ocds-dgv273-seacev3-1228881,MUNICIPALIDAD PROVINCIAL DE CHURCAMPA,HUANCAVELICA,goods,205649.85,2.0,declarado,7.0,True,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO I (EN PRESENTACIÓN DE BOLSA DE 42.5 KG), PARA EL PROYECTO CON CÓDIGO DE COVENIO N° 09-0010-PIR-07: ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN VIAS DE TRÁNSITO VEHICULAR Y PEATONAL EN JR. 5 DEL COMPLEJO ECOTURÍSTICO EL CHORRO DE CHURCAMPA, DISTRITO DE CHURC"
ocds-dgv273-seacev3-1228809,MINISTERIO DE DESARROLLO E INCLUSIÓN SOCIAL - U.E. N° 011: PROGRAMA DE ALIMENTACIÓN ESCOLAR,LIMA,services,2301672.24,2.0,declarado,39.0,True,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS INSTALACIONES DE LAS UNIDADES TERRITORIALES DEL PROGRAMA DE ALIMENTACION ESCOLAR (PAE) A NIVEL NACIONAL DERIVADO DE LA CP-SERV N° 01-2026-PAE-1
ocds-dgv273-seacev3-1229509,MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,HUANCAVELICA,works,1172572.2,2.0,declarado,4.0,True,"CONTRATACION DE EJECUCION DE LA OBRA: ¿RENOVACION DE PUENTE; EN EL(LA) RED VIAL DE ARTEZAS EN EL CENTRO POBLADO SUNE, DISTRITO DE TINTAY PUNCU, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA"". CUI: 2671745."
ocds-dgv273-seacev3-1229506,MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,HUANCAVELICA,works,1025469.21,2.0,declarado,3.0,True,"CONTRATACION DE LA EJECUCION DE LA OBRA:  ¿RENOVACIÓN DE PUENTE EN EL (LA) RED VIAL DE JERUSALEN DISTRITO DE TINTAY PUNCU, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA¿ CON CÓDIGO ÚNICO DE INVERSION N° 2674499."
ocds-dgv273-seacev3-1229503,MUNICIPALIDAD DISTRITAL DE CUENCA - HUANCAVELICA,HUANCAVELICA,works,766147.64,2.0,declarado,5.0,True,EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN SALON DE USOS MULTIPLES DISTRITO DE CUENCA DE LA PROVINCIA DE HUANCAVELICA DEL DEPARTAMENTO DE HUANCAVELICA CUI 2713647
ocds-dgv273-seacev3-1229486,GOBIERNO REGIONAL DE PUNO-SALUD YUNGUYO,PUNO,services,70000.0,2.0,declarado,1.0,False,CONTRATACIÓN MEDICO PSIQUIATRA
ocds-dgv273-seacev3-1229473,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,LIMA,goods,198000.0,2.0,declarado,4.0,True,SUMINISTRO DEL DISPOSITIVO MÉDICO: KIT DE INMUNOHISTOQUÍMICA X 600 DETERMINACIONES
ocds-dgv273-seacev3-1229470,FUERZA AEREA DEL PERU,LIMA,services,49980.0,2.0,declarado,21.0,True,SERVICIO DE MEJORAMIENTO DE CABLEADO ESTRUCTURADO Y CONECTIVIDAD SEGURA EN ÁREAS TÉCNICAS DE VIGILANCIA GEOESPACIAL PP-0128
ocds-dgv273-seacev3-1229453,MUNICIPALIDAD DISTRITAL DE KISHUARA,APURIMAC,works,1312444.56,2.0,declarado,12.0,True,CREACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN CASA COMUNAL MULTIUSO DE CENTRO POBLADO MATAPUQUIO DISTRITO DE KISHUARA DE LA PROVINCIA DE ANDAHUAYLAS DEL DEPARTAMENTO DE APURÍMAC CON CUI N 2606858
ocds-dgv273-seacev3-1229450,EJERCITO PERUANO,LIMA,services,340200.0,2.0,declarado,8.0,True,"SERVICIO DE ALIMENTACION AL PERSONAL PROFESIONAL DE LA COMANDANCIA DE LA 4a BRIGADA DE MONTAÑA, PERSONAL DEL JMP Y CAAC DEL PERIODO DIC 26 -SET 27"
ocds-dgv273-seacev3-1229445,MUNICIPALIDAD DISTRITAL DE ANANEA,PUNO,goods,109479.5,2.0,declarado,1.0,True,CONTRATACIÓN DE BIENES COMUNES PARA EL SUMINISTRO DE COMBUSTIBLE DIESEL B5 S-50 Y GASOHOL REGULAR PARA LAS DIFERENTES UNIDADES OPERATIVAS DE LA MUNICIPALIDAD DISTRITAL DE ANANEA
ocds-dgv273-seacev3-1229437,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,LIMA,goods,205975.0,2.0,declarado,7.0,True,SUMINISTRO DEL DISPOSITIVO MÉDICO: SONDA VESICAL TIPO NELATON
